Country,Year,Month,Calendar Day,"Actual Cash Balance With Reserve Bank Of India (Rbi) (UOM:INR(IndianRupees)), Scaling Factor:10000000","Cash Balance As Percent Of Average Daily Cash Reserve Requirement (UOM:%(Percentage)), Scaling Factor:1","Average Daily Cash Reserve Requirement (UOM:INR(IndianRupees)), Scaling Factor:10000000"
India,"Calendar Year (Jan - Dec), 2008","September, 2008",2008-09-02,333129.59,102.577477452511,324759.0
India,"Calendar Year (Jan - Dec), 2008","September, 2008",2008-09-01,343788.17,105.859474256295,324759.0
India,"Calendar Year (Jan - Dec), 2008","August, 2008",2008-08-31,328398.67,101.120729525587,324759.0
India,"Calendar Year (Jan - Dec), 2008","August, 2008",2008-08-30,328398.67,101.120729525587,324759.0
India,"Calendar Year (Jan - Dec), 2008","August, 2008",2008-08-29,311047.18,98.4762806306592,315860.0
India,"Calendar Year (Jan - Dec), 2008","August, 2008",2008-08-28,301026.18,95.3036725131387,315860.0
India,"Calendar Year (Jan - Dec), 2008","August, 2008",2008-08-27,303779.7,96.1754258215665,315860.0
India,"Calendar Year (Jan - Dec), 2008","August, 2008",2008-08-26,303762.37,96.1699392135756,315860.0
India,"Calendar Year (Jan - Dec), 2008","August, 2008",2008-08-25,316179.41,100.101123915659,315860.0
India,"Calendar Year (Jan - Dec), 2008","August, 2008",2008-08-24,328415.03,103.974871778636,315860.0
India,"Calendar Year (Jan - Dec), 2008","August, 2008",2008-08-23,328415.03,103.974871778636,315860.0
India,"Calendar Year (Jan - Dec), 2008","August, 2008",2008-08-22,328433.05,103.98057683784,315860.0
India,"Calendar Year (Jan - Dec), 2008","August, 2008",2008-08-21,321281.8,101.716519977205,315860.0
India,"Calendar Year (Jan - Dec), 2008","August, 2008",2008-08-20,330688.59,104.694671689989,315860.0
India,"Calendar Year (Jan - Dec), 2008","August, 2008",2008-08-19,324211.45,102.644035332109,315860.0
India,"Calendar Year (Jan - Dec), 2008","August, 2008",2008-08-18,322746.7,102.180301399354,315860.0
India,"Calendar Year (Jan - Dec), 2008","August, 2008",2008-08-17,318582.0675,100.861795573988,315860.0
India,"Calendar Year (Jan - Dec), 2008","August, 2008",2008-08-16,318582.0675,100.861795573988,315860.0
India,"Calendar Year (Jan - Dec), 2008","August, 2008",2008-08-15,316050.87,100.859037078878,313359.0
India,"Calendar Year (Jan - Dec), 2008","August, 2008",2008-08-14,316050.87,100.859037078878,313359.0
India,"Calendar Year (Jan - Dec), 2008","August, 2008",2008-08-13,316510.822,101.005818246803,313359.0
India,"Calendar Year (Jan - Dec), 2008","August, 2008",2008-08-12,309876.877,98.8887751747995,313359.0
India,"Calendar Year (Jan - Dec), 2008","August, 2008",2008-08-11,304697.599,97.2359495020089,313359.0
India,"Calendar Year (Jan - Dec), 2008","August, 2008",2008-08-10,320936.062,102.418013205301,313359.0
India,"Calendar Year (Jan - Dec), 2008","August, 2008",2008-08-09,320936.062,102.418013205301,313359.0
India,"Calendar Year (Jan - Dec), 2008","August, 2008",2008-08-08,324069.861,103.418079901965,313359.0
India,"Calendar Year (Jan - Dec), 2008","August, 2008",2008-08-07,313556.654,100.063075896974,313359.0
India,"Calendar Year (Jan - Dec), 2008","August, 2008",2008-08-06,315911.046,100.814416053153,313359.0
India,"Calendar Year (Jan - Dec), 2008","August, 2008",2008-08-05,322712.187,102.984815180033,313359.0
India,"Calendar Year (Jan - Dec), 2008","August, 2008",2008-08-04,324306.52,103.493603183569,313359.0
India,"Calendar Year (Jan - Dec), 2008","August, 2008",2008-08-03,308608.39,98.4839720576081,313359.0
India,"Calendar Year (Jan - Dec), 2008","August, 2008",2008-08-02,308608.39,98.4839720576081,313359.0
India,"Calendar Year (Jan - Dec), 2008","August, 2008",2008-08-01,303726.78,96.8643158065946,313559.0
India,"Calendar Year (Jan - Dec), 2008","July, 2008",2008-07-31,295356.41,94.1948437136233,313559.0
India,"Calendar Year (Jan - Dec), 2008","July, 2008",2008-07-30,303569.85,96.814267809248,313559.0
India,"Calendar Year (Jan - Dec), 2008","July, 2008",2008-07-29,308925.3,98.5222238876894,313559.0
India,"Calendar Year (Jan - Dec), 2008","July, 2008",2008-07-28,315354.36,100.57257485832,313559.0
India,"Calendar Year (Jan - Dec), 2008","July, 2008",2008-07-27,328528.43,104.7740393355,313559.0
India,"Calendar Year (Jan - Dec), 2008","July, 2008",2008-07-26,328528.43,104.7740393355,313559.0
India,"Calendar Year (Jan - Dec), 2008","July, 2008",2008-07-25,326446.76,104.110154707726,313559.0
India,"Calendar Year (Jan - Dec), 2008","July, 2008",2008-07-24,325324.89,103.752368772703,313559.0
India,"Calendar Year (Jan - Dec), 2008","July, 2008",2008-07-23,329704.51,105.149113882874,313559.0
India,"Calendar Year (Jan - Dec), 2008","July, 2008",2008-07-22,318241.11,101.493214993032,313559.0
India,"Calendar Year (Jan - Dec), 2008","July, 2008",2008-07-21,323155.19,103.060409683664,313559.0
India,"Calendar Year (Jan - Dec), 2008","July, 2008",2008-07-20,307113.05,97.9442624832966,313559.0
India,"Calendar Year (Jan - Dec), 2008","July, 2008",2008-07-19,307113.05,97.9442624832966,313559.0
India,"Calendar Year (Jan - Dec), 2008","July, 2008",2008-07-18,301633.95,100.979197145048,298709.0
India,"Calendar Year (Jan - Dec), 2008","July, 2008",2008-07-17,298109.12,99.7991757864678,298709.0
India,"Calendar Year (Jan - Dec), 2008","July, 2008",2008-07-16,304943.25,102.087064668289,298709.0
India,"Calendar Year (Jan - Dec), 2008","July, 2008",2008-07-15,311893.23,104.413737115387,298709.0
India,"Calendar Year (Jan - Dec), 2008","July, 2008",2008-07-14,294172.88,98.4814250658668,298709.0
India,"Calendar Year (Jan - Dec), 2008","July, 2008",2008-07-13,316416.03,105.927852860142,298709.0
India,"Calendar Year (Jan - Dec), 2008","July, 2008",2008-07-12,316416.03,105.927852860142,298709.0
India,"Calendar Year (Jan - Dec), 2008","July, 2008",2008-07-11,314181.08,105.179649759465,298709.0
India,"Calendar Year (Jan - Dec), 2008","July, 2008",2008-07-10,305072.59,102.13036433452,298709.0
India,"Calendar Year (Jan - Dec), 2008","July, 2008",2008-07-09,306083.27,102.468713697947,298709.0
India,"Calendar Year (Jan - Dec), 2008","July, 2008",2008-07-08,298789.53,100.026959348396,298709.0
India,"Calendar Year (Jan - Dec), 2008","July, 2008",2008-07-07,303452.28,101.587926711281,298709.0
India,"Calendar Year (Jan - Dec), 2008","July, 2008",2008-07-06,274301.18,91.8288970201768,298709.0
India,"Calendar Year (Jan - Dec), 2008","July, 2008",2008-07-05,274301.18,91.8288970201768,298709.0
India,"Calendar Year (Jan - Dec), 2008","July, 2008",2008-07-04,268713.05,92.4286009115143,290725.0
India,"Calendar Year (Jan - Dec), 2008","July, 2008",2008-07-03,264377.2,90.937208702382,290725.0
India,"Calendar Year (Jan - Dec), 2008","July, 2008",2008-07-02,283972.504,97.6773597041878,290725.0
India,"Calendar Year (Jan - Dec), 2008","July, 2008",2008-07-01,298810.23,102.781057700576,290725.0
India,"Calendar Year (Jan - Dec), 2008","June, 2008",2008-06-30,298810.23,102.781057700576,290725.0
India,"Calendar Year (Jan - Dec), 2008","June, 2008",2008-06-29,308979.25,106.278871786052,290725.0
India,"Calendar Year (Jan - Dec), 2008","June, 2008",2008-06-28,308979.25,106.278871786052,290725.0
India,"Calendar Year (Jan - Dec), 2008","June, 2008",2008-06-27,305792.53,105.182743142145,290725.0
India,"Calendar Year (Jan - Dec), 2008","June, 2008",2008-06-26,304817.37,104.847319631955,290725.0
India,"Calendar Year (Jan - Dec), 2008","June, 2008",2008-06-25,316239.39,108.776125204231,290725.0
India,"Calendar Year (Jan - Dec), 2008","June, 2008",2008-06-24,305023.13,104.918094419125,290725.0
India,"Calendar Year (Jan - Dec), 2008","June, 2008",2008-06-23,298703.52,102.744352910826,290725.0
India,"Calendar Year (Jan - Dec), 2008","June, 2008",2008-06-22,284746.51,97.9435927422822,290725.0
India,"Calendar Year (Jan - Dec), 2008","June, 2008",2008-06-21,284746.51,97.9435927422822,290725.0
India,"Calendar Year (Jan - Dec), 2008","June, 2008",2008-06-20,281213.6,97.4848597249618,288469.0
India,"Calendar Year (Jan - Dec), 2008","June, 2008",2008-06-19,286139.6,99.192495554115,288469.0
India,"Calendar Year (Jan - Dec), 2008","June, 2008",2008-06-18,279556.11,96.910278054141,288469.0
India,"Calendar Year (Jan - Dec), 2008","June, 2008",2008-06-17,283068.23,98.1277814947187,288469.0
India,"Calendar Year (Jan - Dec), 2008","June, 2008",2008-06-16,288938.86648,100.162882833164,288469.0
India,"Calendar Year (Jan - Dec), 2008","June, 2008",2008-06-15,301550.023609,104.534637555162,288469.0
India,"Calendar Year (Jan - Dec), 2008","June, 2008",2008-06-14,301550.023609,104.534637555162,288469.0
India,"Calendar Year (Jan - Dec), 2008","June, 2008",2008-06-13,300718.43783,104.246361941838,288469.0
India,"Calendar Year (Jan - Dec), 2008","June, 2008",2008-06-12,306898.33,106.388669146425,288469.0
India,"Calendar Year (Jan - Dec), 2008","June, 2008",2008-06-11,292138.1,101.27192176629,288469.0
India,"Calendar Year (Jan - Dec), 2008","June, 2008",2008-06-10,305699.13,105.97295723284,288469.0
India,"Calendar Year (Jan - Dec), 2008","June, 2008",2008-06-09,287589.65,99.6951665516919,288469.0
India,"Calendar Year (Jan - Dec), 2008","June, 2008",2008-06-08,282498.634641,97.9303268777581,288469.0
India,"Calendar Year (Jan - Dec), 2008","June, 2008",2008-06-07,282498.634641,97.9303268777581,288469.0
India,"Calendar Year (Jan - Dec), 2008","June, 2008",2008-06-06,280935.62,97.9726590153758,286749.0
India,"Calendar Year (Jan - Dec), 2008","June, 2008",2008-06-05,279152.89,97.3509550164081,286749.0
India,"Calendar Year (Jan - Dec), 2008","June, 2008",2008-06-04,274145.14,95.6045670603908,286749.0
India,"Calendar Year (Jan - Dec), 2008","June, 2008",2008-06-03,272347.96,94.9778238110682,286749.0
India,"Calendar Year (Jan - Dec), 2008","June, 2008",2008-06-02,295924.93,103.199986747992,286749.0
India,"Calendar Year (Jan - Dec), 2008","June, 2008",2008-06-01,310964.91,108.44498498687,286749.0
India,"Calendar Year (Jan - Dec), 2008","May, 2008",2008-05-31,310964.91,108.44498498687,286749.0
India,"Calendar Year (Jan - Dec), 2008","May, 2008",2008-05-30,309790.22,108.035327063041,286749.0
India,"Calendar Year (Jan - Dec), 2008","May, 2008",2008-05-29,309332.15,107.875581083108,286749.0
India,"Calendar Year (Jan - Dec), 2008","May, 2008",2008-05-28,291368.67,101.611050082128,286749.0
India,"Calendar Year (Jan - Dec), 2008","May, 2008",2008-05-27,303296.54,105.770740264133,286749.0
India,"Calendar Year (Jan - Dec), 2008","May, 2008",2008-05-26,289349.16,100.90677212475,286749.0
India,"Calendar Year (Jan - Dec), 2008","May, 2008",2008-05-25,266594.94,92.9715325947083,286749.0
India,"Calendar Year (Jan - Dec), 2008","May, 2008",2008-05-24,266594.94,92.9715325947083,286749.0
India,"Calendar Year (Jan - Dec), 2008","May, 2008",2008-05-23,262933.64,95.0289278898977,276688.0
India,"Calendar Year (Jan - Dec), 2008","May, 2008",2008-05-22,250423.2,90.5074307523275,276688.0
India,"Calendar Year (Jan - Dec), 2008","May, 2008",2008-05-21,259612.08,93.8284566009368,276688.0
India,"Calendar Year (Jan - Dec), 2008","May, 2008",2008-05-20,263441.05,95.2123149540276,276688.0
India,"Calendar Year (Jan - Dec), 2008","May, 2008",2008-05-19,306593.35,110.808329237264,276688.0
India,"Calendar Year (Jan - Dec), 2008","May, 2008",2008-05-18,306974.31,110.946015006072,276688.0
India,"Calendar Year (Jan - Dec), 2008","May, 2008",2008-05-17,306974.31,110.946015006072,276688.0
India,"Calendar Year (Jan - Dec), 2008","May, 2008",2008-05-16,304458.35,110.036701989244,276688.0
India,"Calendar Year (Jan - Dec), 2008","May, 2008",2008-05-15,285846.93,103.310201382062,276688.0
India,"Calendar Year (Jan - Dec), 2008","May, 2008",2008-05-14,282222.52,102.000274677615,276688.0
India,"Calendar Year (Jan - Dec), 2008","May, 2008",2008-05-13,278216.91,100.552575464061,276688.0
India,"Calendar Year (Jan - Dec), 2008","May, 2008",2008-05-12,276134.37,99.7999081998497,276688.0
India,"Calendar Year (Jan - Dec), 2008","May, 2008",2008-05-11,267822.72,96.7959289886081,276688.0
India,"Calendar Year (Jan - Dec), 2008","May, 2008",2008-05-10,267822.72,96.7959289886081,276688.0
India,"Calendar Year (Jan - Dec), 2008","May, 2008",2008-05-09,269331.05,99.8969062605477,269609.0
India,"Calendar Year (Jan - Dec), 2008","May, 2008",2008-05-08,251317.72,93.2156270747638,269609.0
India,"Calendar Year (Jan - Dec), 2008","May, 2008",2008-05-07,252694.38,93.7262405928585,269609.0
India,"Calendar Year (Jan - Dec), 2008","May, 2008",2008-05-06,249389.47,92.5004246890868,269609.0
India,"Calendar Year (Jan - Dec), 2008","May, 2008",2008-05-05,269321.42,99.8933344213287,269609.0
India,"Calendar Year (Jan - Dec), 2008","May, 2008",2008-05-04,282884.75,104.924075234877,269609.0
India,"Calendar Year (Jan - Dec), 2008","May, 2008",2008-05-03,282884.75,104.924075234877,269609.0
India,"Calendar Year (Jan - Dec), 2008","May, 2008",2008-05-02,281015.12,104.230615446814,269609.0
India,"Calendar Year (Jan - Dec), 2008","May, 2008",2008-05-01,288186.74,106.890623087508,269609.0
India,"Calendar Year (Jan - Dec), 2008","April, 2008",2008-04-30,288599.03,107.043544540427,269609.0
India,"Calendar Year (Jan - Dec), 2008","April, 2008",2008-04-29,281131.27,104.273696352867,269609.0
India,"Calendar Year (Jan - Dec), 2008","April, 2008",2008-04-28,277893.07,103.072623688378,269609.0
India,"Calendar Year (Jan - Dec), 2008","April, 2008",2008-04-27,255326.56,94.7025358945732,269609.0
India,"Calendar Year (Jan - Dec), 2008","April, 2008",2008-04-26,255326.56,94.7025358945732,269609.0
India,"Calendar Year (Jan - Dec), 2008","April, 2008",2008-04-25,255415.81,98.326478366819,259763.0
India,"Calendar Year (Jan - Dec), 2008","April, 2008",2008-04-24,259306.8,99.8243783756732,259763.0
India,"Calendar Year (Jan - Dec), 2008","April, 2008",2008-04-23,267420.58,102.947910210461,259763.0
India,"Calendar Year (Jan - Dec), 2008","April, 2008",2008-04-22,243814.72,93.8604497176272,259763.0
India,"Calendar Year (Jan - Dec), 2008","April, 2008",2008-04-21,274608.66,105.715078744856,259763.0
India,"Calendar Year (Jan - Dec), 2008","April, 2008",2008-04-20,279460.56,107.582896717392,259763.0
India,"Calendar Year (Jan - Dec), 2008","April, 2008",2008-04-19,279460.56,107.582896717392,259763.0
India,"Calendar Year (Jan - Dec), 2008","April, 2008",2008-04-18,273856.47,105.425510946517,259763.0
India,"Calendar Year (Jan - Dec), 2008","April, 2008",2008-04-17,274365.86,105.621608928138,259763.0
India,"Calendar Year (Jan - Dec), 2008","April, 2008",2008-04-16,267270.197,102.89001782394,259763.0
India,"Calendar Year (Jan - Dec), 2008","April, 2008",2008-04-15,255491.59,98.3556511127451,259763.0
India,"Calendar Year (Jan - Dec), 2008","April, 2008",2008-04-14,249019.878,95.864260114027,259763.0
India,"Calendar Year (Jan - Dec), 2008","April, 2008",2008-04-13,249019.878,95.864260114027,259763.0
India,"Calendar Year (Jan - Dec), 2008","April, 2008",2008-04-12,249019.878,95.864260114027,259763.0
India,"Calendar Year (Jan - Dec), 2008","April, 2008",2008-04-11,246199.73,97.9377088438405,251384.0
India,"Calendar Year (Jan - Dec), 2008","April, 2008",2008-04-10,231330.1,92.0226028705089,251384.0
India,"Calendar Year (Jan - Dec), 2008","April, 2008",2008-04-09,219844.52,87.4536645132546,251384.0
India,"Calendar Year (Jan - Dec), 2008","April, 2008",2008-04-08,212679.93,84.6036064347771,251384.0
India,"Calendar Year (Jan - Dec), 2008","April, 2008",2008-04-07,230301.628,91.6134789803647,251384.0
India,"Calendar Year (Jan - Dec), 2008","April, 2008",2008-04-06,256797.148,102.153338319066,251384.0
India,"Calendar Year (Jan - Dec), 2008","April, 2008",2008-04-05,256797.148,102.153338319066,251384.0
India,"Calendar Year (Jan - Dec), 2008","April, 2008",2008-04-04,246787.65,98.1715821213761,251384.0
India,"Calendar Year (Jan - Dec), 2008","April, 2008",2008-04-03,259462.647,103.213667934316,251384.0
India,"Calendar Year (Jan - Dec), 2008","April, 2008",2008-04-02,278290.66,110.703409922668,251384.0
India,"Calendar Year (Jan - Dec), 2008","April, 2008",2008-04-01,313115.59,124.556690163256,251384.0
India,"Calendar Year (Jan - Dec), 2008","March, 2008",2008-03-31,310623.47,123.565330331286,251384.0
India,"Calendar Year (Jan - Dec), 2008","March, 2008",2008-03-30,259187.637,103.104269563695,251384.0
India,"Calendar Year (Jan - Dec), 2008","March, 2008",2008-03-29,259187.637,103.104269563695,251384.0
India,"Calendar Year (Jan - Dec), 2008","March, 2008",2008-03-28,256012.55,102.01694753159,250951.0
India,"Calendar Year (Jan - Dec), 2008","March, 2008",2008-03-27,233609.225,93.0895772481481,250951.0
India,"Calendar Year (Jan - Dec), 2008","March, 2008",2008-03-26,238315.7,94.9650330144132,250951.0
India,"Calendar Year (Jan - Dec), 2008","March, 2008",2008-03-25,228920.7815,91.2213067491263,250951.0
India,"Calendar Year (Jan - Dec), 2008","March, 2008",2008-03-24,253812.828,101.140393144478,250951.0
India,"Calendar Year (Jan - Dec), 2008","March, 2008",2008-03-23,279278.597,111.288098871891,250951.0
India,"Calendar Year (Jan - Dec), 2008","March, 2008",2008-03-22,279278.597,111.288098871891,250951.0
India,"Calendar Year (Jan - Dec), 2008","March, 2008",2008-03-21,279869.47,111.523552406645,250951.0
India,"Calendar Year (Jan - Dec), 2008","March, 2008",2008-03-20,280307.89,111.698255834804,250951.0
India,"Calendar Year (Jan - Dec), 2008","March, 2008",2008-03-19,278802.565,111.098407657272,250951.0
India,"Calendar Year (Jan - Dec), 2008","March, 2008",2008-03-18,262390.85,104.558599089065,250951.0
India,"Calendar Year (Jan - Dec), 2008","March, 2008",2008-03-17,284507.745,113.371831552773,250951.0
India,"Calendar Year (Jan - Dec), 2008","March, 2008",2008-03-16,252773.9,100.726396786624,250951.0
India,"Calendar Year (Jan - Dec), 2008","March, 2008",2008-03-15,252773.9,100.726396786624,250951.0
India,"Calendar Year (Jan - Dec), 2008","March, 2008",2008-03-14,250141.44,100.9823824826,247708.0
India,"Calendar Year (Jan - Dec), 2008","March, 2008",2008-03-13,226940.57,91.6161650007267,247708.0
India,"Calendar Year (Jan - Dec), 2008","March, 2008",2008-03-12,231314.37,93.3818730117719,247708.0
India,"Calendar Year (Jan - Dec), 2008","March, 2008",2008-03-11,223274.738,90.1362644726856,247708.0
India,"Calendar Year (Jan - Dec), 2008","March, 2008",2008-03-10,229310.892754,92.5730669796696,247708.0
India,"Calendar Year (Jan - Dec), 2008","March, 2008",2008-03-09,262557.09,105.994594441843,247708.0
