Country,Year,Month,Calendar Day,"Repo Under Liquidity Adjustment Facility (UOM:INR(IndianRupees)), Scaling Factor:10000000","Reverse Repo Under Liquidity Adjustment Facility (UOM:INR(IndianRupees)), Scaling Factor:10000000","Variable Rate Repo Under Liquidity Adjustment Facility (UOM:INR(IndianRupees)), Scaling Factor:10000000","Variable Rate Reverse Repo Under Liquidity Adjustment Facility (UOM:INR(IndianRupees)), Scaling Factor:10000000","Marginal Standing Facility (Msf) (UOM:INR(IndianRupees)), Scaling Factor:10000000","Standing Liquidity Facilities (UOM:INR(IndianRupees)), Scaling Factor:10000000","Standing Liquidity Facility (UOM:INR(IndianRupees)), Scaling Factor:10000000","Market Stabilisation Scheme (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sale Under Open Market Operations (Omo) (UOM:INR(IndianRupees)), Scaling Factor:10000000","Purchase Under Open Market Operations (Omo) (UOM:INR(IndianRupees)), Scaling Factor:10000000","Long Term Repo Operations (UOM:INR(IndianRupees)), Scaling Factor:10000000","Targeted Long Term Repo Operations (UOM:INR(IndianRupees)), Scaling Factor:10000000","Special Liquidity Facility For Mutual Funds  (UOM:INR(IndianRupees)), Scaling Factor:10000000","Special Liquidity Scheme For Non Banking Financial Companies (Nbfcs) Or Housing Finance Companies (Hfcs) (UOM:INR(IndianRupees)), Scaling Factor:10000000","Special Long-Term Repo Operations For Small Finance Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Special Reverse Repo (UOM:INR(IndianRupees)), Scaling Factor:10000000","Net Injection (+) / Absorption (-) (UOM:INR(IndianRupees)), Scaling Factor:10000000"
India,"Financial Year (Apr - Mar), 2018","November, 2018",2018-11-17,2123,16565,,,,,0,,,,,,,,,,-14442
India,"Financial Year (Apr - Mar), 2018","November, 2018",2018-11-16,3861,30440,23500,40007,,,0,,,12000,,,,,,,-31086
India,"Financial Year (Apr - Mar), 2018","November, 2018",2018-11-15,3746,50441,,,30,,0,,,,,,,,,,-46665
India,"Financial Year (Apr - Mar), 2018","November, 2018",2018-11-14,3756,28281,,,20,,0,,,,,,,,,,-24505
India,"Financial Year (Apr - Mar), 2018","November, 2018",2018-11-13,3856,33674,63505,,,,0,,,,,,,,,,33687
India,"Financial Year (Apr - Mar), 2018","November, 2018",2018-11-12,6343,13839,,,745,,0,,,,,,,,,,-6751
India,"Financial Year (Apr - Mar), 2018","November, 2018",2018-11-09,15743,22707,23504,,1261,,0,,,10000,,,,,,,27801
India,"Financial Year (Apr - Mar), 2018","November, 2018",2018-11-08,,15478,,,475,,0,,,,,,,,,,-15003
India,"Financial Year (Apr - Mar), 2018","November, 2018",2018-11-07,,2075,,,,,,,,,,,,,,,-2075
India,"Financial Year (Apr - Mar), 2018","November, 2018",2018-11-06,13200,20579,23003,,,,0,,,,,,,,,,15624
India,"Financial Year (Apr - Mar), 2018","November, 2018",2018-11-05,4173,25842,,50667,806,,163,,,,,,,,,,-71367
India,"Financial Year (Apr - Mar), 2018","November, 2018",2018-11-03,300,29780,,,,,0,,,,,,,,,,-29480
India,"Financial Year (Apr - Mar), 2018","November, 2018",2018-11-02,3846,15182,23502,30010,15,,-75,,,10002.03,,,,,,,-7901.97
India,"Financial Year (Apr - Mar), 2018","November, 2018",2018-11-01,3871,28616,,25004,103,,0,,,,,,,,,,-49646
India,"Financial Year (Apr - Mar), 2018","October, 2018",2018-10-31,3976,29142,,,405,,0,,,,,,,,,,-24761
India,"Financial Year (Apr - Mar), 2018","October, 2018",2018-10-30,3876,13918,23500,,,,0,,,,,,,,,,13458
India,"Financial Year (Apr - Mar), 2018","October, 2018",2018-10-29,5746,13859,,,4,,0,,,,,,,,,,-8109
India,"Financial Year (Apr - Mar), 2018","October, 2018",2018-10-26,12446,46759,23504,,,,0,,,12000,,,,,,,1191
India,"Financial Year (Apr - Mar), 2018","October, 2018",2018-10-25,19201,36927,,,100,,0,,,,,,,,,,-17626
India,"Financial Year (Apr - Mar), 2018","October, 2018",2018-10-24,3896,9920,,,,,20,,,,,,,,,,-6004
India,"Financial Year (Apr - Mar), 2018","October, 2018",2018-10-23,6546,15560,23502,,,,0,,,,,,,,,,14488
India,"Financial Year (Apr - Mar), 2018","October, 2018",2018-10-22,18768,8953,,,30,,0,,,,,,,,,,9845
India,"Financial Year (Apr - Mar), 2018","October, 2018",2018-10-20,106,5829,,,296,,0,,,,,,,,,,-5427
India,"Financial Year (Apr - Mar), 2018","October, 2018",2018-10-19,3994,15690,37342,,,,115,,,12000,,,,,,,37761
India,"Financial Year (Apr - Mar), 2018","October, 2018",2018-10-18,,10375,,,190,,0,,,,,,,,,,-10185
India,"Financial Year (Apr - Mar), 2018","October, 2018",2018-10-17,16708,12829,,,,,270,,,,,,,,,,4149
India,"Financial Year (Apr - Mar), 2018","October, 2018",2018-10-16,7047,11436,53500,,3240,,-180,,,,,,,,,,52171
India,"Financial Year (Apr - Mar), 2018","October, 2018",2018-10-15,19722,11236,,,6035,,0,,,,,,,,,,14521
India,"Financial Year (Apr - Mar), 2018","October, 2018",2018-10-12,7128,38912,23062,7644,1215,,0,,,12000,,,,,,,-3151
India,"Financial Year (Apr - Mar), 2018","October, 2018",2018-10-11,3909,15559,,,350,,0,,,,,,,,,,-11300
India,"Financial Year (Apr - Mar), 2018","October, 2018",2018-10-10,3798,8028,,8443,457,,-21,,,,,,,,,,-12237
India,"Financial Year (Apr - Mar), 2018","October, 2018",2018-10-09,2928,22307,13400,17135,1,,0,,,,,,,,,,-23113
India,"Financial Year (Apr - Mar), 2018","October, 2018",2018-10-08,3116,36425,,88526,4,,170,,,,,,,,,,-121661
India,"Financial Year (Apr - Mar), 2018","October, 2018",2018-10-06,6195,16508,,,700,,0,,,,,,,,,,-9613
India,"Financial Year (Apr - Mar), 2018","October, 2018",2018-10-05,3646,38768,23004,100006,50,,-242,,,,,,,,,,-112316
India,"Financial Year (Apr - Mar), 2018","October, 2018",2018-10-04,3401,91071,,6226,,,0,,,,,,,,,,-93896
India,"Financial Year (Apr - Mar), 2018","October, 2018",2018-10-03,4116,68725,,67848,,,0,,,,,,,,,,-132457
India,"Financial Year (Apr - Mar), 2018","October, 2018",2018-10-01,3793,63873,23002,74790,1640,,0,,,,,,,,,,-110228
India,"Financial Year (Apr - Mar), 2018","September, 2018",2018-09-29,4126,45335,,,7090,,0,,,,,,,,,,-34119
India,"Financial Year (Apr - Mar), 2018","September, 2018",2018-09-28,4741,94901,9777,,4200,,130,,,10000,,,,,,,-66053
India,"Financial Year (Apr - Mar), 2018","September, 2018",2018-09-27,3921,98436,,48105,81,,-75,,,,,,,,,,-142614
India,"Financial Year (Apr - Mar), 2018","September, 2018",2018-09-26,3746,120515,,,,,0,,,,,,,,,,-116769
India,"Financial Year (Apr - Mar), 2018","September, 2018",2018-09-25,3936,78595,48005,,235,,120,,,,,,,,,,-26299
India,"Financial Year (Apr - Mar), 2018","September, 2018",2018-09-24,10651,29715,15800,,1,,-120,,,,,,,,,,-3383
India,"Financial Year (Apr - Mar), 2018","September, 2018",2018-09-21,4006,15168,23007,,300,,0,,,10000,,,,,,,22145
India,"Financial Year (Apr - Mar), 2018","September, 2018",2018-09-20,,4942,,,3715,,0,,,,,,,,,,-1227
India,"Financial Year (Apr - Mar), 2018","September, 2018",2018-09-19,4995,4671,,,340,,0,,,,,,,,,,664
India,"Financial Year (Apr - Mar), 2018","September, 2018",2018-09-18,8660,5626,23001,,150,,0,,,,,,,,,,26185
India,"Financial Year (Apr - Mar), 2018","September, 2018",2018-09-17,20256,9930,30004,,2600,,0,,,,,,,,,,42930
India,"Financial Year (Apr - Mar), 2018","September, 2018",2018-09-15,23050,2292,,,20335,,,,,,,,,,,,41093
India,"Financial Year (Apr - Mar), 2018","September, 2018",2018-09-14,3956,59320,23503,,300,,218,,,10,,,,,,,-31333
India,"Financial Year (Apr - Mar), 2018","September, 2018",2018-09-13,,21612,,,960,,0,,,,,,,,,,-20652
India,"Financial Year (Apr - Mar), 2018","September, 2018",2018-09-12,3696,12255,,27509,84,,0,,,,,,,,,,-35984
India,"Financial Year (Apr - Mar), 2018","September, 2018",2018-09-11,15579,29300,47504,,101,,242,,,,,,,,,,34126
India,"Financial Year (Apr - Mar), 2018","September, 2018",2018-09-10,24684,7659,,,6110,,0,,,,,,,,,,23135
India,"Financial Year (Apr - Mar), 2018","September, 2018",2018-09-07,3956,13200,5124,10785,120,,0,,,,,,,,,,-14785
India,"Financial Year (Apr - Mar), 2018","September, 2018",2018-09-06,3846,31269,,13309,,,-264,,,,,,,,,,-40996
India,"Financial Year (Apr - Mar), 2018","September, 2018",2018-09-05,3591,27296,,17723,30,,0,,,,,,,,,,-41398
India,"Financial Year (Apr - Mar), 2018","September, 2018",2018-09-04,3471,31492,,15145,,,-324,,,,,,,,,,-43490
